species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
scamac1,country,BLZ,Belize,NA,North America,resident,0.15037778971522214,0.003002793089971961,0.10250083928084876,0.2669614921846302,0.0017203877116792536,365,2023-07-05,0.004559337316334527,scamac1,Scarlet Macaw
scamac1,country,BOL,Bolivia,SA,South America,resident,0.03752799197008761,0.03137627381328036,0.03232319148455646,0.10832656263666549,0.029229204913633285,365,2023-08-02,0.054051572787452776,scamac1,Scarlet Macaw
scamac1,country,BRA,Brazil,SA,South America,resident,0.07797263120853622,0.43243065609037645,0.44548116145918726,0.2709426818210891,0.4849396670977079,365,2023-09-20,0.4702956113532894,scamac1,Scarlet Macaw
scamac1,country,COL,Colombia,SA,South America,resident,0.21715978167197864,0.22324462069480797,0.2299820133377727,0.535319438103617,0.1776031319405448,365,2023-11-08,0.2675307594432629,scamac1,Scarlet Macaw
scamac1,country,CRI,Costa Rica,NA,North America,resident,0.14180749933036896,0.008478616518054502,0.2894189785980789,0.17339548422693352,0.0033457969211334545,365,2023-06-28,0.013831556419401344,scamac1,Scarlet Macaw
scamac1,country,ECU,Ecuador,SA,South America,resident,0.1091355290005968,0.012427541768037825,0.012802597741245704,0.34971489569470837,0.012851955247060724,365,2023-07-05,0.01658749649889394,scamac1,Scarlet Macaw
scamac1,country,GTM,Guatemala,NA,North America,resident,0.0150241121637518,8.641758002991968e-4,0.029498784019678818,0.05976577032444647,0.001109434852340219,365,2023-06-28,0.0013901451324908598,scamac1,Scarlet Macaw
scamac1,country,GUF,French Guiana,SA,South America,resident,0.2169870592505005,0.02002188203838618,0.02062613077828367,0.8245339110217644,0.024553623161452688,365,2023-07-05,0.03720463906256434,scamac1,Scarlet Macaw
scamac1,country,GUY,Guyana,SA,South America,resident,0.1297625970948474,0.01825247143860443,0.01880332039704134,0.4267738512777136,0.019373404695592147,365,2023-07-05,0.03300381625776424,scamac1,Scarlet Macaw
scamac1,country,HND,Honduras,NA,North America,resident,0.13581485794654857,0.008688477144394094,0.2965826058235611,0.24685877535122905,0.005096604689769611,365,2023-06-28,0.012348137463596663,scamac1,Scarlet Macaw
scamac1,country,MEX,Mexico,NA,North America,resident,0.007825960381452621,0.0012573296373842803,0.04291915534072893,0.02753184775477983,0.0014275221878020598,365,2023-06-28,0.002164108543931246,scamac1,Scarlet Macaw
