species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
houspa,state,MOZ-1200,Nampula,AF,Africa,resident,0.0386974582820779,3.821925261946526e-5,0.0011403641658801458,0.02961640804122601,1.6410924574204703e-4,365,2023-12-13,5.4974899167672054e-5,houspa,House Sparrow
houspa,state,MOZ-1207,Gaza,AF,Africa,resident,0.008699908363432617,8.216516085931623e-6,2.45159700166458e-4,0.016379874400991534,8.679296282657402e-5,365,2023-10-25,1.79605559318143e-5,houspa,House Sparrow
houspa,state,MOZ-1905,Sofala,AF,Africa,resident,0.033662373000653154,2.840403123710312e-5,8.475032128921286e-4,0.0322188069514332,1.5252661191363329e-4,365,2023-12-13,4.831847746264738e-5,houspa,House Sparrow
houspa,state,MOZ-1906,Zambezia,AF,Africa,resident,0.013227340129464206,1.6983866926946805e-5,5.067548922111307e-4,0.011774692342555406,8.482317816475367e-5,365,2023-12-13,2.8620925881223785e-5,houspa,House Sparrow
houspa,state,MOZ-1925,Inhambane,AF,Africa,resident,0.031857083500993505,2.7873599765952434e-5,8.316765025119454e-4,0.03511347335005859,1.7237002794707695e-4,365,2023-12-13,4.6902940298437765e-5,houspa,House Sparrow
houspa,state,MOZ-1927,Maputo,AF,Africa,resident,0.10447041711661836,3.2333660260822406e-5,9.647532326261554e-4,0.1193377296450132,2.072240839101485e-4,365,2023-10-25,5.37888726751082e-5,houspa,House Sparrow
houspa,state,MRT-2783,Tiris Zemmour,AF,Africa,resident,4.679667501391217e-4,1.4873037499546816e-6,4.437731729384126e-5,0.0038666374366617554,6.894758241932097e-5,365,2023-03-08,1.3965166710549497e-5,houspa,House Sparrow
houspa,state,MRT-2784,Brakna,AF,Africa,resident,0.006360484228130346,2.586861916359717e-6,7.718530398457433e-5,0.007349121889897302,1.676947369856327e-5,365,2023-03-08,6.07344909761606e-6,houspa,House Sparrow
houspa,state,MRT-2785,Dakhlet Nouadhibou,AF,Africa,resident,0.1618459817278335,3.731322911241968e-5,0.0011133307554896553,0.28755955249181464,3.719543375731403e-4,365,2023-03-08,1.2226275908155658e-4,houspa,House Sparrow
houspa,state,MRT-2786,Inchiri,AF,Africa,resident,0.040980675735116115,2.261862554846675e-5,6.748815921061706e-4,0.08920818573757719,2.7624391335910457e-4,365,2023-03-08,8.014063843788576e-5,houspa,House Sparrow
houspa,state,MRT-2787,Nouakchott,AF,Africa,resident,3.4231889876085213,7.159655637927338e-5,0.0021362570353811194,0.8087880719594482,9.490670826727304e-5,365,2023-12-06,1.137362270411004e-4,houspa,House Sparrow
houspa,state,MRT-2788,Trarza,AF,Africa,resident,0.046202611207472426,3.952153710920015e-5,0.0011792209844752545,0.10686338322930997,5.128580075862867e-4,365,2023-11-08,1.438565907094356e-4,houspa,House Sparrow
houspa,state,MRT-2795,Adrar,AF,Africa,resident,0.0031548155432328355,8.594689447084594e-6,2.5644342028111186e-4,0.016031929838010356,2.450433582080779e-4,365,2023-03-08,5.6143513323069165e-5,houspa,House Sparrow
houspa,state,MUS-5181,Beau Bassin-Rose Hill,AF,Africa,resident,6.780427066422303,1.0247132090911529e-6,3.0574805729101395e-5,1,8.47903056380986e-7,365,2023-11-29,4.953804159388442e-6,houspa,House Sparrow
houspa,state,MUS-5183,Curepipe,AF,Africa,resident,5.800486001166217,1.5998047148631648e-6,4.773405663895431e-5,1,1.5474032491729589e-6,365,2023-11-29,6.338935061264137e-6,houspa,House Sparrow
houspa,state,MUS-5184,Flacq,AF,Africa,resident,4.766756085888087,2.446234427422234e-5,7.29893415276754e-4,0.8338505683352008,2.400845916425579e-5,365,2023-09-27,4.2870917424952184e-5,houspa,House Sparrow
houspa,state,MUS-5185,Grand Port,AF,Africa,resident,3.8385538608624863,1.5465993214986447e-5,4.614654459028712e-4,0.8080255523182496,1.8265694359892302e-5,365,2023-11-29,2.913472367172774e-5,houspa,House Sparrow
houspa,state,MUS-5186,Moka,AF,Africa,resident,5.23617888123221,1.3287467373626854e-5,3.964638398101058e-4,1,1.4237333279059528e-5,365,2023-09-27,3.0812108411157346e-5,houspa,House Sparrow
houspa,state,MUS-5187,Pamplemousses,AF,Africa,resident,5.792226267354648,1.7638503680819647e-5,5.262875686665693e-4,0.854855917861518,1.4605285768039528e-5,365,2023-11-29,3.300898581200933e-5,houspa,House Sparrow
houspa,state,MUS-5188,Plaines Wilhems,AF,Africa,resident,4.561989688270743,7.960671481289608e-6,2.37525955412932e-4,1,9.79030716459224e-6,365,2023-11-29,2.874194592547221e-5,houspa,House Sparrow
houspa,state,MUS-5189,Port Louis,AF,Africa,resident,7.078530459539157,3.625986609319466e-6,1.0819011131377336e-4,1,2.8739817484663774e-6,365,2023-11-29,1.510345178512166e-5,houspa,House Sparrow
houspa,state,MUS-5190,Port Louis city,AF,Africa,resident,5.025011225190693,1.8034775647341356e-6,5.381113046004861e-5,0.6921197323348455,1.3936568508928325e-6,365,2023-12-06,6.078299609552678e-6,houspa,House Sparrow
houspa,state,MUS-5191,Quatre Bornes,AF,Africa,resident,6.4134707579339905,1.3788301922678349e-6,4.114074541831975e-5,1,1.2061979352820425e-6,365,2023-11-29,5.8081734303399695e-6,houspa,House Sparrow
