species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
grefla3,state,AZE-1721,Zərdab,AS,Asia,postbreeding_migration,4.155241276289473,1.0691928321601238e-4,1.3710253032223386e-4,0.8186649497983429,8.180840872013648e-4,91,2023-11-29,9.611984054497156e-4,grefla3,Greater Flamingo
grefla3,state,AZE-1722,Ağcabədi,AS,Asia,breeding,1.3709251209531583,1.8246657343389444e-4,2.2775301616283377e-4,0.36620549283514187,0.001106721130599422,133,2023-03-08,0.001120112162735296,grefla3,Greater Flamingo
grefla3,state,AZE-1722,Ağcabədi,AS,Asia,nonbreeding,4.905893661911669,7.563800996658331e-4,0.0010782926894603684,0.31279706049009814,0.0012440547837433626,70,2023-02-15,0.0017253969261369346,grefla3,Greater Flamingo
grefla3,state,AZE-1722,Ağcabədi,AS,Asia,postbreeding_migration,2.228757265515063,1.5167157142697673e-4,1.944883616417073e-4,0.2687434549669099,7.102500395686197e-4,91,2023-11-22,0.001023334314362943,grefla3,Greater Flamingo
grefla3,state,AZE-1723,Balakən,AS,Asia,breeding,0.10165034114906764,6.4408548346092664e-6,8.039412850489463e-6,0.07578150772551843,1.090289119566214e-4,84,2023-03-08,4.303271377675167e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1723,Balakən,AS,Asia,nonbreeding,0.0738488575840565,5.420393722135792e-6,7.727293363691225e-6,0.004953590379963905,9.379118486046234e-6,14,2023-02-15,1.3121182999548888e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1723,Balakən,AS,Asia,postbreeding_migration,0.06985816788500022,2.2632039615155725e-6,2.902105031252389e-6,0.04495299166552498,5.655839267628634e-5,84,2023-11-22,2.8356560665157775e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1724,Qəbələ,AS,Asia,breeding,8.094778319152155e-4,8.880476126545156e-8,1.1084524604806297e-7,0.002110441581013784,5.257126074395698e-6,14,2023-06-28,3.2985445987093516e-6,grefla3,Greater Flamingo
grefla3,state,AZE-1726,Qax,AS,Asia,breeding,0.06388857290513342,6.753310734416798e-6,8.42941728943849e-6,0.016571503134919435,3.977399501785193e-5,119,2023-03-08,8.070276028668151e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1726,Qax,AS,Asia,nonbreeding,0.06774688144146321,8.295359955052059e-6,1.1825834656314632e-5,0.00675653694637702,2.1341501050424635e-5,28,2023-02-15,6.781774114339295e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1726,Qax,AS,Asia,postbreeding_migration,0.06901210037330249,3.729843619185129e-6,4.782776151457924e-6,0.009932730505406486,2.0848076242703544e-5,91,2023-11-22,4.557365202739984e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1727,Şəki,AS,Asia,breeding,0.21475808365756305,3.714652738877814e-5,4.636593702371783e-5,0.03407530034245642,1.338295934814301e-4,119,2023-06-28,1.338455346775985e-4,grefla3,Greater Flamingo
grefla3,state,AZE-1727,Şəki,AS,Asia,nonbreeding,0.200271670743475,4.012736136774649e-5,5.720541884866036e-5,0.0131035786893372,6.772763052992814e-5,28,2023-12-06,8.927097557784327e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1727,Şəki,AS,Asia,postbreeding_migration,0.27211569529368274,2.406545764813828e-5,3.0859121364070144e-5,0.028400828294290033,9.754465905468092e-5,91,2023-11-22,1.38683133357215e-4,grefla3,Greater Flamingo
grefla3,state,AZE-1730,Xaçmaz,AS,Asia,breeding,2.578274606093661,2.9207604272551166e-4,3.6456649800430346e-4,0.25061983172544877,6.446529355515917e-4,98,2023-03-08,0.0023765467186695204,grefla3,Greater Flamingo
grefla3,state,AZE-1730,Xaçmaz,AS,Asia,nonbreeding,5.377230614067565,7.056312548056347e-4,0.001005945322791829,0.21037003173410287,7.121277304288816e-4,28,2023-02-15,9.212395029047068e-4,grefla3,Greater Flamingo
grefla3,state,AZE-1730,Xaçmaz,AS,Asia,postbreeding_migration,2.0325598393204114,1.1772858859119807e-4,1.509632958772141e-4,0.2139334440232235,4.812261687176469e-4,91,2023-11-15,6.432848940485027e-4,grefla3,Greater Flamingo
grefla3,state,AZE-1731,Zaqatala,AS,Asia,breeding,0.010964280304347422,1.139355724542311e-6,1.4221328206226937e-6,0.028024300951232275,6.612379381959113e-5,49,2023-03-15,2.1224655390666165e-5,grefla3,Greater Flamingo
grefla3,state,AZE-1731,Zaqatala,AS,Asia,postbreeding_migration,0.005239983357708916,2.784075119062773e-7,3.570017792389354e-7,0.012914972574047912,2.6648728098562483e-5,14,2023-09-06,6.837673607250775e-7,grefla3,Greater Flamingo
grefla3,state,AZE-1740,Zəngilan,AS,Asia,breeding,0.0040953022261027,2.2134485161324417e-7,2.762805078119961e-7,0.0047254275462717725,5.799203409484713e-6,112,2023-06-28,8.501077078444654e-6,grefla3,Greater Flamingo
grefla3,state,AZE-1740,Zəngilan,AS,Asia,postbreeding_migration,0.026326575751153776,7.275279371629402e-7,9.32908621016795e-7,0.014131652362415396,1.5166319518358029e-5,70,2023-09-27,5.181027938520623e-6,grefla3,Greater Flamingo
grefla3,state,AZE-2415,Sədərək,AS,Asia,breeding,2.3189654928955385,1.0729163027347491e-5,1.3392037754610654e-5,0.5601308663094077,5.8844358062401954e-5,126,2023-06-28,4.304696852111486e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2415,Sədərək,AS,Asia,nonbreeding,2.088620955475351,1.1193955367115731e-5,1.5958061619864412e-5,0.2355043480720211,3.2559501610818824e-5,28,2023-02-15,3.641850370175196e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2415,Sədərək,AS,Asia,postbreeding_migration,3.252114415182975,7.693238691716778e-6,9.865035186181642e-6,0.5601308663094077,5.145941586128333e-5,91,2023-11-22,3.4329816002426595e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2418,Ordubad,AS,Asia,breeding,5.421656314906214e-5,3.243174713901874e-9,4.048099381346628e-9,3.5602042442436737e-4,4.835674292002834e-7,7,2023-06-28,2.32287433342456e-6,grefla3,Greater Flamingo
grefla3,state,AZE-2419,Şərur,AS,Asia,breeding,0.2796906076104656,1.5187206693842675e-5,1.8956524839132684e-5,0.0905474234531013,1.11640014454241e-4,133,2023-06-28,9.326250006582182e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2419,Şərur,AS,Asia,nonbreeding,0.1734091789878418,1.0907481499105689e-5,1.5549665526771615e-5,0.028021148999439607,4.546667771951656e-5,28,2023-12-06,4.1643775977423154e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2419,Şərur,AS,Asia,postbreeding_migration,0.3281186165620546,9.109671692759736e-6,1.1681326341843093e-5,0.07855153468692039,8.469513881239271e-5,91,2023-11-15,5.363183347796626e-5,grefla3,Greater Flamingo
grefla3,state,AZE-2420,Babək,AS,Asia,breeding,1.036644215060199,7.78166653101536e-5,9.713001071148008e-5,0.1230601100420163,2.0975095776088268e-4,133,2023-06-28,3.5751846270876895e-4,grefla3,Greater Flamingo
