species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
kebtou1,country,BLZ,Belize,NA,North America,resident,0.6064558540743606,0.05430719000497784,0.05759880630250144,0.5438094033856531,0.03732608964754582,365,2023-01-04,0.06504997924561037,kebtou1,Keel-billed Toucan
kebtou1,country,COL,Colombia,SA,South America,resident,0.053703486476896344,0.05279833393858717,0.9238990012023598,0.1187893553719227,0.08951646121881227,365,2023-07-05,0.06303353129864592,kebtou1,Keel-billed Toucan
kebtou1,country,CRI,Costa Rica,NA,North America,resident,0.315512589888297,0.061205935889462146,0.0649156924808172,0.35287587536671805,0.052469443803819384,365,2023-07-05,0.07208539565579476,kebtou1,Keel-billed Toucan
kebtou1,country,GTM,Guatemala,NA,North America,resident,0.4204925175277472,0.1142150228716169,0.121137716361591,0.4452281394585826,0.09269476472023112,365,2023-01-04,0.12947118764281795,kebtou1,Keel-billed Toucan
kebtou1,country,HND,Honduras,NA,North America,resident,0.3831516885914371,0.1469234442956195,0.15582862984632526,0.4614995492910012,0.1356435916524832,365,2023-09-06,0.1624190746418224,kebtou1,Keel-billed Toucan
kebtou1,country,MEX,Mexico,NA,North America,resident,0.18417738305450176,0.30453727162932887,0.3229955981677962,0.2570549823947641,0.3257900552199772,365,2023-11-29,0.3278027209582436,kebtou1,Keel-billed Toucan
kebtou1,country,NIC,Nicaragua,NA,North America,resident,0.29881538724034123,0.12132712173180756,0.1286808870654115,0.4191193014854898,0.13043683183044288,365,2023-03-29,0.13850123893846217,kebtou1,Keel-billed Toucan
kebtou1,country,PAN,Panama,NA,North America,resident,0.4689764852248101,0.1403367129849411,0.1488426697755573,0.5374835453135944,0.12328011997980888,365,2023-07-05,0.1725550208062955,kebtou1,Keel-billed Toucan
kebtou1,country,VEN,Venezuela,SA,South America,resident,0.025914088318646614,0.0043489666536589,0.07610099879764017,0.09983816455489368,0.012842641926879242,365,2023-05-10,0.006424667096186162,kebtou1,Keel-billed Toucan
kebtou1,state,BLZ-1323,Belize,NA,North America,resident,0.19192600880355917,0.0038038778746207536,0.004034434940908725,0.2407241931649712,0.003656959204320256,365,2023-01-04,0.005048982418277874,kebtou1,Keel-billed Toucan
kebtou1,state,BLZ-1324,Cayo,NA,North America,resident,0.99223135658313,0.018414832818795964,0.019530975337253748,0.8364670881554338,0.011899023800940557,365,2023-01-04,0.023503562993878516,kebtou1,Keel-billed Toucan
kebtou1,state,BLZ-1325,Corozal,NA,North America,resident,0.0905064381474253,7.32582532743288e-4,7.769851358578645e-4,0.1336117018190488,8.289516950008418e-4,365,2023-01-04,9.66236682755862e-4,kebtou1,Keel-billed Toucan
