species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
woothr,country,BLZ,Belize,NA,North America,nonbreeding,0.38667512341795457,0.08047726311002679,0.08047726311002679,0.585053294615729,0.04558523918493662,105,2023-01-25,0.09543813989309576,woothr,Wood Thrush
woothr,country,BLZ,Belize,NA,North America,postbreeding_migration,0.14254394091054054,0.015899076235609214,0.015899076235609214,0.5636448166721465,0.006241441004443086,42,2023-11-01,0.08262446703526058,woothr,Wood Thrush
woothr,country,BLZ,Belize,NA,North America,prebreeding_migration,0.1102507151661222,0.003797028962531564,0.003797028962531564,0.42442367488658533,0.003835684865913614,63,2023-03-15,0.09445056786875124,woothr,Wood Thrush
woothr,country,CAN,Canada,NA,North America,breeding,0.01841605333761708,0.04548561013828456,0.04548561013828456,0.07905480386270008,0.11385027969571232,63,2023-05-31,0.05275674346178669,woothr,Wood Thrush
woothr,country,CAN,Canada,NA,North America,postbreeding_migration,7.830296500235137e-4,0.009016311823938972,0.009016311823938972,0.04393339562612142,0.050222891077510545,56,2023-08-02,0.02089291101699088,woothr,Wood Thrush
woothr,country,CAN,Canada,NA,North America,prebreeding_migration,0.006496425536643996,0.02862375169142737,0.02862375169142737,0.07539764144435054,0.08717474279351421,28,2023-05-24,0.05760315847451171,woothr,Wood Thrush
woothr,country,CRI,Costa Rica,NA,North America,nonbreeding,0.02349711263164332,0.0105940050215448,0.0105940050215448,0.18385135216801815,0.031032327297152947,105,2023-12-20,0.01461928310180738,woothr,Wood Thrush
woothr,country,CRI,Costa Rica,NA,North America,postbreeding_migration,0.00863295681900677,0.002085938063792284,0.002085938063792284,0.21844242496208005,0.005240045422129673,49,2023-11-01,0.01268913242739697,woothr,Wood Thrush
woothr,country,CRI,Costa Rica,NA,North America,prebreeding_migration,0.00734969906438309,5.483410532480993e-4,5.483410532480993e-4,0.15042051441699422,0.0029448901364049936,56,2023-03-08,0.012406191228241012,woothr,Wood Thrush
woothr,country,CUB,Cuba,NA,North America,postbreeding_migration,3.2928183669191075e-4,5.122143568075261e-5,5.122143568075261e-5,0.05070651723504056,7.830761118500271e-4,21,2023-10-25,9.504580352418068e-4,woothr,Wood Thrush
woothr,country,GTM,Guatemala,NA,North America,nonbreeding,0.24238256285772436,0.2080399953445562,0.2080399953445562,0.4192063517812522,0.1347023460101153,105,2023-02-08,0.24342034380898575,woothr,Wood Thrush
woothr,country,GTM,Guatemala,NA,North America,postbreeding_migration,0.08676147292212909,0.0390574246730571,0.0390574246730571,0.4379995178901916,0.01957521506115046,42,2023-11-01,0.21579278883927855,woothr,Wood Thrush
