species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
eursta,country,AFG,Afghanistan,AS,Asia,breeding,0.0064917309285934055,9.260506447429403e-6,5.3482715924120294e-5,0.008578732920734982,1.1760478580461424e-4,14,2023-05-03,3.164775306808876e-5,eursta,European Starling
eursta,country,AFG,Afghanistan,AS,Asia,nonbreeding,0.1562101346259881,1.0901038747976608e-4,5.271798458525497e-4,0.03523454576002646,9.784368375401686e-4,70,2023-12-06,2.086860689288836e-4,eursta,European Starling
eursta,country,AFG,Afghanistan,AS,Asia,postbreeding_migration,0.3321774007048588,1.8782369561146485e-4,9.533597507802206e-4,0.06370017201654217,0.0012868263104241886,42,2023-11-01,5.246689076946928e-4,eursta,European Starling
eursta,country,AFG,Afghanistan,AS,Asia,prebreeding_migration,0.17073518104344146,1.7179838306105995e-4,6.647051443367854e-4,0.04730883421256126,9.610718937748212e-4,49,2023-02-15,4.107017363801401e-4,eursta,European Starling
eursta,country,ALB,Albania,EU,Europe,breeding,2.2120595564082652,5.57820630522217e-4,8.481270897673975e-4,0.2753812241233474,6.673592787531005e-4,112,2023-07-26,0.0011269206986169568,eursta,European Starling
eursta,country,ALB,Albania,EU,Europe,nonbreeding,10.26779817611066,0.0010552689838465577,0.001963607301909981,0.18669473990590876,7.635251968065017e-4,70,2023-12-06,0.0020033307309228585,eursta,European Starling
eursta,country,ALB,Albania,EU,Europe,postbreeding_migration,13.639714924752104,0.001083209059868341,0.0016620035854618628,0.18179411714599503,5.158053511567557e-4,126,2023-11-08,0.002316835803762708,eursta,European Starling
eursta,country,ALB,Albania,EU,Europe,prebreeding_migration,7.677262696776796,0.001071350243539753,0.0018699421518102255,0.20761561803772316,5.849283481303e-4,56,2023-02-22,0.0021080436602570105,eursta,European Starling
eursta,country,ALD,Aland,EU,Europe,breeding,1.4242940169875264,5.1725433722326226e-5,7.864488900097374e-5,0.32346723044397463,1.1289180095625996e-4,112,2023-06-14,1.3188437013447743e-4,eursta,European Starling
eursta,country,ALD,Aland,EU,Europe,nonbreeding,0.057023864111772946,4.800453054534437e-7,8.932513714181633e-7,0.3588709677419355,1.2021795921234274e-4,63,2023-01-18,1.0324868599908358e-6,eursta,European Starling
eursta,country,ALD,Aland,EU,Europe,postbreeding_migration,0.5222019661477831,5.972445937275512e-6,9.163721879260797e-6,0.27906976744186046,1.1403168525872668e-4,91,2023-10-18,2.077384182569165e-5,eursta,European Starling
eursta,country,ALD,Aland,EU,Europe,prebreeding_migration,1.4332025638342407,2.8803109934382024e-5,5.027314801513488e-5,0.35306553911205074,1.4325332592190378e-4,56,2023-03-29,1.0475155954084534e-4,eursta,European Starling
eursta,country,ARE,United Arab Emirates,AS,Asia,breeding,0.032417288724581036,3.536029231442168e-6,2.042182551874397e-5,0.11181470480647034,1.172102789071888e-4,49,2023-05-10,9.564357672408211e-6,eursta,European Starling
eursta,country,ARE,United Arab Emirates,AS,Asia,nonbreeding,0.025201619657887368,7.294897093910608e-6,3.5278497897201126e-5,0.01970119038009984,2.269282825581301e-4,70,2023-12-27,1.1263924201514737e-5,eursta,European Starling
eursta,country,ARE,United Arab Emirates,AS,Asia,postbreeding_migration,0.013181574748305362,2.650870508956677e-6,1.34553483230223e-5,0.014067509873916893,1.0107353920659864e-4,98,2023-11-29,7.085699967151218e-6,eursta,European Starling
eursta,country,ARE,United Arab Emirates,AS,Asia,prebreeding_migration,0.008925257511441747,3.2395560448539287e-6,1.2534166678486143e-5,0.06025512945509326,4.415463958020184e-4,56,2023-03-22,5.6305285460286955e-6,eursta,European Starling
eursta,country,ARG,Argentina,SA,South America,breeding,2.028598465077423,0.018114010364060667,0.648703653293651,0.3482873948497707,0.029887108243561833,112,2023-05-03,0.04795714854486475,eursta,European Starling
eursta,country,ARG,Argentina,SA,South America,nonbreeding,1.0693220116753803,0.003677083590073064,0.8822217628773811,0.255146380875052,0.03491321557178325,70,2023-01-04,0.0071506017667650095,eursta,European Starling
eursta,country,ARG,Argentina,SA,South America,postbreeding_migration,0.9000151794933198,0.0027459012574994565,0.7885956589994516,0.4317983080015935,0.04706684046836701,126,2023-08-02,0.010311410722037223,eursta,European Starling
eursta,country,ARG,Argentina,SA,South America,prebreeding_migration,1.3061359724761006,0.005144724443938177,0.6880418238506768,0.22420586328034645,0.017829463349022575,56,2023-02-22,0.0075931136813242196,eursta,European Starling
eursta,country,ARM,Armenia,AS,Asia,breeding,3.576555133470741,8.783458366349196e-4,0.005072759371267345,0.6053580016583587,0.001428698308348385,112,2023-07-19,0.0015213166775499946,eursta,European Starling
